datetime,Open,High,Low,Close,Volume
2018-05-22 22:00:00+00:00,1290.88,1298.52,1287.9,1293.36,0.0
2018-05-23 22:00:00+00:00,1293.6,1306.6,1292.73,1304.72,0.0
2018-05-24 22:00:00+00:00,1304.28,1307.76,1299.85,1301.44,0.0
2018-05-27 22:00:00+00:00,1299.58,1300.31,1295.5,1297.79,0.0
2018-05-28 22:00:00+00:00,1297.79,1306.49,1292.9,1298.6,0.0
2018-05-29 22:00:00+00:00,1298.59,1304.33,1295.86,1301.27,0.0
2018-05-30 22:00:00+00:00,1301.22,1306.42,1297.1,1298.19,0.0
2018-05-31 22:00:00+00:00,1298.59,1300.6,1289.29,1293.09,0.0
2018-06-03 22:00:00+00:00,1292.42,1298.06,1290.2,1291.82,0.0
2018-06-04 22:00:00+00:00,1292.07,1300.52,1289.76,1296.37,0.0
2018-06-05 22:00:00+00:00,1296.14,1301.77,1293.77,1296.47,0.0
2018-06-06 22:00:00+00:00,1296.36,1303.11,1294.85,1297.05,0.0
2018-06-07 22:00:00+00:00,1296.78,1300.53,1292.73,1298.89,0.0
2018-06-10 22:00:00+00:00,1299.73,1302.21,1294.08,1300.2,0.0
2018-06-11 22:00:00+00:00,1300.05,1300.53,1293.03,1295.72,0.0
2018-06-12 22:00:00+00:00,1295.01,1301.2,1291.86,1299.46,0.0
2018-06-13 22:00:00+00:00,1299.16,1309.24,1297.51,1302.05,0.0
2018-06-14 22:00:00+00:00,1302.32,1303.1,1275.42,1279.48,0.0
2018-06-17 22:00:00+00:00,1277.77,1282.4,1277.02,1278.29,0.0
2018-06-18 22:00:00+00:00,1277.26,1284.04,1270.4,1274.39,0.0
2018-06-19 22:00:00+00:00,1274.6,1276.39,1267.62,1267.9,0.0
2018-06-20 22:00:00+00:00,1267.39,1270.09,1261.33,1267.04,0.0
2018-06-21 22:00:00+00:00,1266.44,1271.18,1266.44,1269.22,0.0
2018-06-24 22:00:00+00:00,1270.04,1272.54,1264.45,1265.41,0.0
2018-06-25 22:00:00+00:00,1265.49,1267.62,1254.72,1258.77,0.0
2018-06-26 22:00:00+00:00,1258.63,1260.07,1250.69,1251.98,0.0
2018-06-27 22:00:00+00:00,1251.72,1254.23,1245.92,1248.13,0.0
2018-06-28 22:00:00+00:00,1247.78,1255.6,1246.03,1252.54,0.0
2018-07-01 22:00:00+00:00,1251.81,1254.16,1239.65,1241.84,0.0
2018-07-02 22:00:00+00:00,1241.62,1256.84,1237.91,1252.65,0.0
2018-07-03 22:00:00+00:00,1252.1,1261.06,1251.97,1255.62,0.0
2018-07-04 22:00:00+00:00,1255.47,1259.72,1251.27,1257.58,0.0
2018-07-05 22:00:00+00:00,1257.03,1258.85,1252.77,1254.75,0.0
2018-07-08 22:00:00+00:00,1255.23,1265.91,1254.77,1257.59,0.0
2018-07-09 22:00:00+00:00,1257.29,1260.33,1247.32,1255.44,0.0
2018-07-10 22:00:00+00:00,1255.77,1256.88,1241.51,1242.03,0.0
2018-07-11 22:00:00+00:00,1241.58,1248.52,1241.29,1247.03,0.0
2018-07-12 22:00:00+00:00,1247.13,1248.09,1236.46,1241.33,0.0
2018-07-15 22:00:00+00:00,1240.86,1245.53,1238.3,1240.85,0.0
2018-07-16 22:00:00+00:00,1240.45,1244.97,1226.05,1227.56,0.0
2018-07-17 22:00:00+00:00,1226.77,1229.11,1221.03,1227.44,0.0
2018-07-18 22:00:00+00:00,1227.08,1229.09,1211.49,1222.68,0.0
2018-07-19 22:00:00+00:00,1222.99,1232.19,1215.64,1231.62,0.0
2018-07-22 22:00:00+00:00,1231.16,1235.08,1222.17,1224.43,0.0
2018-07-23 22:00:00+00:00,1224.2,1229.49,1218.09,1224.36,0.0
2018-07-24 22:00:00+00:00,1224.01,1234.14,1223.23,1231.41,0.0
2018-07-25 22:00:00+00:00,1231.5,1235.21,1222.32,1222.52,0.0
2018-07-26 22:00:00+00:00,1222.61,1227.3,1217.52,1222.8,0.0
2018-07-29 22:00:00+00:00,1221.92,1225.05,1218.97,1221.4,0.0
2018-07-30 22:00:00+00:00,1221.16,1228.58,1213.95,1223.66,0.0
2018-07-31 22:00:00+00:00,1223.39,1224.79,1215.76,1215.9,0.0
2018-08-01 22:00:00+00:00,1215.61,1221.1,1207.05,1207.71,0.0
2018-08-02 22:00:00+00:00,1206.36,1220.01,1204.44,1213.42,0.0
2018-08-05 22:00:00+00:00,1213.55,1217.84,1206.33,1207.3,0.0
2018-08-06 22:00:00+00:00,1207.07,1216.11,1207.06,1210.91,0.0
2018-08-07 22:00:00+00:00,1210.68,1215.82,1206.39,1213.61,0.0
2018-08-08 22:00:00+00:00,1213.61,1217.25,1210.73,1212.26,0.0
2018-08-09 22:00:00+00:00,1212.21,1217.07,1205.71,1211.23,0.0
2018-08-12 22:00:00+00:00,1210.72,1213.82,1191.61,1193.49,0.0
2018-08-13 22:00:00+00:00,1194.02,1198.69,1192.01,1193.89,0.0
2018-08-14 22:00:00+00:00,1194.03,1194.67,1173.06,1174.63,0.0
2018-08-15 22:00:00+00:00,1175.58,1181.97,1160.13,1174.0,0.0
2018-08-16 22:00:00+00:00,1173.74,1184.99,1171.88,1184.58,0.0
2018-08-19 22:00:00+00:00,1183.25,1190.83,1182.76,1190.44,0.0
2018-08-20 22:00:00+00:00,1190.4,1196.99,1187.62,1196.02,0.0
2018-08-21 22:00:00+00:00,1196.45,1201.56,1192.53,1195.4,0.0
2018-08-22 22:00:00+00:00,1195.93,1196.58,1183.86,1185.15,0.0
2018-08-23 22:00:00+00:00,1185.0,1208.53,1183.1,1205.82,0.0
2018-08-26 22:00:00+00:00,1207.03,1211.27,1203.05,1211.21,0.0
2018-08-27 22:00:00+00:00,1211.12,1214.26,1199.59,1200.99,0.0
2018-08-28 22:00:00+00:00,1200.7,1207.21,1200.64,1206.49,0.0
2018-08-29 22:00:00+00:00,1206.57,1207.82,1196.25,1199.77,0.0
2018-08-30 22:00:00+00:00,1200.28,1208.82,1198.22,1200.94,0.0
2018-09-02 22:00:00+00:00,1200.64,1203.85,1195.63,1201.17,0.0
2018-09-03 22:00:00+00:00,1200.4,1201.98,1189.6,1191.36,0.0
2018-09-04 22:00:00+00:00,1191.36,1198.37,1190.85,1196.66,0.0
2018-09-05 22:00:00+00:00,1196.49,1206.95,1195.79,1200.02,0.0
2018-09-06 22:00:00+00:00,1199.87,1203.49,1193.42,1195.65,0.0
2018-09-09 22:00:00+00:00,1195.04,1198.48,1191.51,1195.77,0.0
2018-09-10 22:00:00+00:00,1194.9,1199.34,1187.69,1198.58,0.0
2018-09-11 22:00:00+00:00,1197.96,1208.44,1192.66,1206.09,0.0
2018-09-12 22:00:00+00:00,1206.9,1212.61,1200.14,1201.35,0.0
2018-09-13 22:00:00+00:00,1201.36,1208.53,1192.89,1193.63,0.0
2018-09-16 22:00:00+00:00,1193.92,1204.78,1192.79,1201.29,0.0
2018-09-17 22:00:00+00:00,1201.24,1203.51,1195.85,1198.23,0.0
2018-09-18 22:00:00+00:00,1197.08,1206.17,1197.08,1203.82,0.0
2018-09-19 22:00:00+00:00,1203.95,1208.41,1201.27,1207.0,0.0
2018-09-20 22:00:00+00:00,1207.09,1210.99,1191.78,1199.52,0.0
2018-09-23 22:00:00+00:00,1198.78,1204.14,1194.39,1198.7,0.0
2018-09-24 22:00:00+00:00,1198.48,1203.3,1197.05,1201.07,0.0
2018-09-25 22:00:00+00:00,1200.74,1202.42,1190.48,1194.3,0.0
2018-09-26 22:00:00+00:00,1193.83,1198.57,1181.81,1182.61,0.0
2018-09-27 22:00:00+00:00,1182.32,1193.77,1180.62,1191.88,0.0
2018-09-30 22:00:00+00:00,1192.2,1192.35,1184.56,1188.69,0.0
2018-10-01 22:00:00+00:00,1188.62,1208.2,1188.4,1202.89,0.0
2018-10-02 22:00:00+00:00,1202.86,1208.24,1196.56,1197.09,0.0
2018-10-03 22:00:00+00:00,1197.1,1206.75,1195.95,1199.7,0.0
2018-10-04 22:00:00+00:00,1199.8,1205.77,1197.22,1202.85,0.0
2018-10-07 22:00:00+00:00,1202.45,1204.04,1182.86,1187.91,0.0
2018-10-08 22:00:00+00:00,1187.33,1191.87,1183.26,1189.54,0.0
2018-10-09 22:00:00+00:00,1189.26,1194.74,1185.29,1194.38,0.0
2018-10-10 22:00:00+00:00,1194.26,1226.27,1191.24,1224.31,0.0
2018-10-11 22:00:00+00:00,1224.27,1224.27,1215.8,1218.02,0.0
2018-10-14 22:00:00+00:00,1219.23,1233.23,1219.21,1226.75,0.0
2018-10-15 22:00:00+00:00,1226.4,1232.38,1223.32,1224.68,0.0
2018-10-16 22:00:00+00:00,1224.55,1229.47,1220.6,1222.18,0.0
2018-10-17 22:00:00+00:00,1221.71,1230.09,1218.65,1225.78,0.0
2018-10-18 22:00:00+00:00,1225.29,1230.76,1223.08,1226.19,0.0
2018-10-21 22:00:00+00:00,1227.26,1229.52,1220.03,1221.96,0.0
2018-10-22 22:00:00+00:00,1221.44,1239.71,1221.44,1230.22,0.0
2018-10-23 22:00:00+00:00,1229.88,1233.58,1225.59,1233.38,0.0
2018-10-24 22:00:00+00:00,1233.15,1239.17,1228.07,1231.97,0.0
2018-10-25 22:00:00+00:00,1231.81,1243.39,1230.02,1233.55,0.0
2018-10-28 22:00:00+00:00,1233.49,1235.34,1224.31,1229.25,0.0
2018-10-29 22:00:00+00:00,1229.95,1230.56,1219.86,1222.94,0.0
2018-10-30 22:00:00+00:00,1222.85,1223.25,1211.91,1214.52,0.0
2018-10-31 22:00:00+00:00,1214.57,1237.32,1214.57,1233.32,0.0
2018-11-01 22:00:00+00:00,1233.27,1236.38,1229.67,1232.89,0.0
2018-11-04 23:00:00+00:00,1232.58,1235.12,1226.82,1231.35,0.0
2018-11-05 23:00:00+00:00,1231.38,1235.88,1223.44,1226.97,0.0
2018-11-06 23:00:00+00:00,1227.01,1236.35,1222.95,1226.43,0.0
2018-11-07 23:00:00+00:00,1226.13,1227.11,1220.08,1223.34,0.0
2018-11-08 23:00:00+00:00,1223.26,1223.6,1206.71,1209.31,0.0
2018-11-11 23:00:00+00:00,1209.57,1211.44,1200.24,1200.34,0.0
2018-11-12 23:00:00+00:00,1200.29,1205.18,1196.25,1201.89,0.0
2018-11-13 23:00:00+00:00,1201.17,1216.53,1197.64,1210.81,0.0
2018-11-14 23:00:00+00:00,1210.98,1216.41,1207.95,1213.09,0.0
2018-11-15 23:00:00+00:00,1213.59,1225.26,1213.1,1221.44,0.0
2018-11-18 23:00:00+00:00,1222.27,1225.29,1217.97,1223.96,0.0
2018-11-19 23:00:00+00:00,1224.0,1228.71,1219.91,1221.56,0.0
2018-11-20 23:00:00+00:00,1221.54,1230.04,1219.72,1225.89,0.0
2018-11-21 23:00:00+00:00,1224.83,1229.06,1224.8,1227.3,0.0
2018-11-22 23:00:00+00:00,1225.65,1228.52,1220.22,1222.71,0.0
2018-11-25 23:00:00+00:00,1223.21,1228.03,1221.7,1222.23,0.0
2018-11-26 23:00:00+00:00,1222.09,1225.23,1211.86,1214.76,0.0
2018-11-27 23:00:00+00:00,1214.56,1226.52,1211.13,1220.78,0.0
2018-11-28 23:00:00+00:00,1220.98,1228.96,1220.47,1224.28,0.0
2018-11-29 23:00:00+00:00,1224.09,1225.54,1216.64,1222.15,0.0
2018-12-02 23:00:00+00:00,1221.95,1234.91,1219.52,1230.72,0.0
2018-12-03 23:00:00+00:00,1230.26,1241.9,1230.2,1238.41,0.0
2018-12-04 23:00:00+00:00,1238.85,1239.21,1233.27,1237.1,0.0
2018-12-05 23:00:00+00:00,1237.58,1244.29,1234.72,1237.83,0.0
2018-12-06 23:00:00+00:00,1237.19,1250.0,1237.14,1248.52,0.0
2018-12-09 23:00:00+00:00,1249.56,1250.88,1241.56,1244.37,0.0
2018-12-10 23:00:00+00:00,1244.0,1249.48,1241.0,1242.92,0.0
2018-12-11 23:00:00+00:00,1242.91,1247.11,1241.97,1245.32,0.0
2018-12-12 23:00:00+00:00,1245.61,1246.69,1240.1,1241.8,0.0
2018-12-13 23:00:00+00:00,1241.67,1243.02,1232.88,1238.32,0.0
2018-12-16 23:00:00+00:00,1238.88,1248.07,1235.76,1245.65,0.0
2018-12-17 23:00:00+00:00,1245.77,1250.34,1245.03,1249.44,0.0
2018-12-18 23:00:00+00:00,1249.59,1257.99,1241.69,1242.81,0.0
2018-12-19 23:00:00+00:00,1242.99,1266.44,1242.71,1259.63,0.0
2018-12-20 23:00:00+00:00,1260.32,1262.72,1253.89,1255.39,0.0
2018-12-23 23:00:00+00:00,1257.42,1270.06,1257.06,1268.92,0.0
2018-12-25 23:00:00+00:00,1269.06,1279.06,1264.25,1266.85,0.0
2018-12-26 23:00:00+00:00,1266.61,1278.9,1266.12,1275.55,0.0
2018-12-27 23:00:00+00:00,1275.36,1282.09,1274.24,1280.57,0.0
2018-12-30 23:00:00+00:00,1280.18,1284.03,1277.4,1282.48,0.0
2019-01-01 23:00:00+00:00,1282.46,1288.69,1278.67,1284.33,0.0
2019-01-02 23:00:00+00:00,1285.4,1294.88,1283.85,1294.08,0.0
2019-01-03 23:00:00+00:00,1293.79,1298.49,1276.58,1284.84,0.0
2019-01-06 23:00:00+00:00,1284.81,1295.03,1282.64,1289.05,0.0
2019-01-07 23:00:00+00:00,1288.58,1290.17,1279.36,1285.25,0.0
2019-01-08 23:00:00+00:00,1284.64,1293.82,1280.06,1293.18,0.0
2019-01-09 23:00:00+00:00,1293.68,1297.02,1286.12,1286.35,0.0
2019-01-10 23:00:00+00:00,1286.65,1295.11,1286.44,1287.4,0.0
2019-01-13 23:00:00+00:00,1287.51,1295.83,1287.27,1291.44,0.0
2019-01-14 23:00:00+00:00,1291.78,1294.66,1286.69,1289.28,0.0
2019-01-15 23:00:00+00:00,1288.65,1294.96,1287.84,1293.4,0.0
2019-01-16 23:00:00+00:00,1293.91,1295.29,1288.71,1291.92,0.0
2019-01-17 23:00:00+00:00,1291.99,1292.45,1280.61,1281.45,0.0
2019-01-20 23:00:00+00:00,1281.51,1283.52,1276.74,1280.19,0.0
2019-01-21 23:00:00+00:00,1279.46,1285.45,1277.39,1285.04,0.0
2019-01-22 23:00:00+00:00,1284.82,1286.48,1278.63,1282.7,0.0
2019-01-23 23:00:00+00:00,1282.53,1284.78,1276.72,1281.04,0.0
2019-01-24 23:00:00+00:00,1280.6,1304.03,1279.89,1302.44,0.0
2019-01-27 23:00:00+00:00,1302.82,1304.39,1297.64,1303.11,0.0
2019-01-28 23:00:00+00:00,1302.06,1311.93,1302.06,1311.32,0.0
2019-01-29 23:00:00+00:00,1311.69,1323.32,1309.01,1319.67,0.0
2019-01-30 23:00:00+00:00,1320.27,1326.23,1317.45,1321.25,0.0
2019-01-31 23:00:00+00:00,1321.0,1323.51,1316.11,1317.63,0.0
2019-02-03 23:00:00+00:00,1317.93,1319.02,1308.6,1312.14,0.0
2019-02-04 23:00:00+00:00,1312.03,1316.84,1310.69,1315.11,0.0
2019-02-05 23:00:00+00:00,1315.01,1315.78,1305.66,1306.36,0.0
2019-02-06 23:00:00+00:00,1305.64,1311.91,1302.74,1310.06,0.0
2019-02-07 23:00:00+00:00,1310.08,1315.6,1307.75,1314.04,0.0
2019-02-10 23:00:00+00:00,1314.12,1314.83,1303.65,1308.1,0.0
2019-02-11 23:00:00+00:00,1307.89,1314.75,1306.48,1310.74,0.0
2019-02-12 23:00:00+00:00,1309.8,1318.15,1305.01,1306.17,0.0
2019-02-13 23:00:00+00:00,1305.76,1314.35,1302.3,1312.26,0.0
2019-02-14 23:00:00+00:00,1312.57,1322.57,1311.37,1321.22,0.0
2019-02-17 23:00:00+00:00,1321.23,1327.58,1320.61,1326.22,0.0
2019-02-18 23:00:00+00:00,1326.32,1341.8,1322.83,1341.07,0.0
2019-02-19 23:00:00+00:00,1340.41,1346.69,1336.8,1338.32,0.0
2019-02-20 23:00:00+00:00,1338.6,1341.46,1321.01,1323.31,0.0
2019-02-21 23:00:00+00:00,1322.4,1333.06,1321.46,1327.78,0.0
2019-02-24 23:00:00+00:00,1328.98,1332.51,1325.11,1327.34,0.0
2019-02-25 23:00:00+00:00,1327.47,1330.13,1323.48,1328.97,0.0
2019-02-26 23:00:00+00:00,1328.75,1329.86,1316.9,1319.66,0.0
2019-02-27 23:00:00+00:00,1318.67,1327.24,1312.59,1313.19,0.0
2019-02-28 23:00:00+00:00,1313.1,1315.19,1290.16,1293.49,0.0
2019-03-03 23:00:00+00:00,1293.24,1297.02,1282.78,1286.6,0.0
2019-03-04 23:00:00+00:00,1286.44,1289.58,1281.12,1287.58,0.0
2019-03-05 23:00:00+00:00,1286.87,1290.89,1283.58,1286.23,0.0
2019-03-06 23:00:00+00:00,1286.29,1288.96,1280.83,1285.53,0.0
2019-03-07 23:00:00+00:00,1285.7,1300.66,1285.15,1298.17,0.0
2019-03-10 22:00:00+00:00,1297.7,1299.07,1290.43,1293.48,0.0
2019-03-11 22:00:00+00:00,1293.6,1302.08,1292.01,1301.43,0.0
2019-03-12 22:00:00+00:00,1301.27,1311.18,1300.56,1309.05,0.0
2019-03-13 22:00:00+00:00,1308.71,1310.3,1292.78,1296.02,0.0
2019-03-14 22:00:00+00:00,1296.07,1306.33,1293.96,1301.97,0.0
2019-03-17 22:00:00+00:00,1301.98,1306.67,1298.16,1303.46,0.0
2019-03-18 22:00:00+00:00,1303.24,1310.83,1302.28,1306.45,0.0
2019-03-19 22:00:00+00:00,1305.14,1316.88,1298.62,1312.27,0.0
2019-03-20 22:00:00+00:00,1312.76,1320.31,1303.22,1309.35,0.0
2019-03-21 22:00:00+00:00,1309.32,1314.89,1306.79,1313.22,0.0
2019-03-24 22:00:00+00:00,1313.39,1324.46,1310.94,1321.93,0.0
2019-03-25 22:00:00+00:00,1321.63,1323.21,1312.65,1315.28,0.0
2019-03-26 22:00:00+00:00,1315.71,1319.23,1308.09,1309.44,0.0
2019-03-27 22:00:00+00:00,1309.06,1312.28,1288.45,1290.04,0.0
2019-03-28 22:00:00+00:00,1290.33,1299.75,1286.7,1291.92,0.0
2019-03-31 22:00:00+00:00,1292.33,1296.97,1286.45,1287.5,0.0
2019-04-01 22:00:00+00:00,1287.32,1292.53,1284.67,1292.41,0.0
2019-04-02 22:00:00+00:00,1292.05,1294.55,1288.36,1289.7,0.0
2019-04-03 22:00:00+00:00,1289.68,1294.35,1280.82,1292.19,0.0
2019-04-04 22:00:00+00:00,1292.04,1293.57,1284.33,1291.43,0.0
2019-04-07 22:00:00+00:00,1291.58,1303.66,1291.37,1297.36,0.0
2019-04-08 22:00:00+00:00,1297.28,1306.12,1296.53,1303.89,0.0
2019-04-09 22:00:00+00:00,1303.83,1310.54,1300.87,1307.86,0.0
2019-04-10 22:00:00+00:00,1307.91,1309.14,1289.57,1292.41,0.0
2019-04-11 22:00:00+00:00,1292.02,1295.69,1289.98,1290.32,0.0
2019-04-14 22:00:00+00:00,1290.44,1291.88,1282.46,1287.72,0.0
2019-04-15 22:00:00+00:00,1287.71,1288.67,1272.91,1276.68,0.0
2019-04-16 22:00:00+00:00,1276.48,1279.71,1272.98,1273.85,0.0
2019-04-17 22:00:00+00:00,1273.55,1277.59,1271.07,1275.59,0.0
2019-04-21 22:00:00+00:00,1275.71,1279.74,1273.75,1274.78,0.0
2019-04-22 22:00:00+00:00,1274.75,1276.45,1266.24,1272.21,0.0
2019-04-23 22:00:00+00:00,1272.11,1278.5,1268.69,1275.53,0.0
2019-04-24 22:00:00+00:00,1275.66,1282.5,1273.3,1277.11,0.0
2019-04-25 22:00:00+00:00,1276.86,1288.62,1273.83,1285.82,0.0
2019-04-28 22:00:00+00:00,1287.13,1287.13,1277.99,1279.6,0.0
2019-04-29 22:00:00+00:00,1279.88,1286.15,1279.57,1283.45,0.0
2019-04-30 22:00:00+00:00,1283.07,1287.16,1272.87,1276.66,0.0
2019-05-01 22:00:00+00:00,1276.84,1277.96,1266.21,1270.38,0.0
2019-05-02 22:00:00+00:00,1270.45,1282.49,1268.02,1278.84,0.0
2019-05-05 22:00:00+00:00,1280.92,1285.7,1276.97,1280.35,0.0
2019-05-06 22:00:00+00:00,1281.04,1286.03,1278.17,1284.23,0.0
2019-05-07 22:00:00+00:00,1283.93,1291.43,1279.31,1280.74,0.0
2019-05-08 22:00:00+00:00,1280.8,1288.17,1279.58,1283.61,0.0
2019-05-09 22:00:00+00:00,1283.94,1289.34,1283.12,1285.68,0.0
2019-05-12 22:00:00+00:00,1287.27,1301.2,1281.94,1299.74,0.0
2019-05-13 22:00:00+00:00,1299.81,1303.25,1293.67,1296.88,0.0
2019-05-14 22:00:00+00:00,1296.66,1300.82,1292.97,1296.36,0.0
2019-05-15 22:00:00+00:00,1296.32,1298.67,1284.06,1286.47,0.0
2019-05-16 22:00:00+00:00,1286.61,1288.87,1274.78,1277.63,0.0
2019-05-19 22:00:00+00:00,1277.01,1278.98,1273.61,1277.64,0.0
2019-05-20 22:00:00+00:00,1277.25,1277.88,1269.46,1274.66,0.0
2019-05-21 22:00:00+00:00,1274.36,1277.25,1272.44,1273.31,0.0
2019-05-22 22:00:00+00:00,1273.27,1287.23,1271.27,1283.42,0.0
2019-05-23 22:00:00+00:00,1282.78,1285.19,1280.68,1284.76,0.0
2019-05-26 22:00:00+00:00,1284.13,1287.34,1283.72,1284.95,0.0
2019-05-27 22:00:00+00:00,1285.05,1286.58,1276.06,1279.33,0.0
2019-05-28 22:00:00+00:00,1279.27,1285.52,1279.03,1279.89,0.0
2019-05-29 22:00:00+00:00,1280.08,1289.1,1274.98,1288.32,0.0
2019-05-30 22:00:00+00:00,1287.96,1306.88,1287.94,1305.47,0.0
2019-06-02 22:00:00+00:00,1307.51,1327.92,1305.9,1324.58,0.0
2019-06-03 22:00:00+00:00,1324.72,1329.01,1319.93,1325.31,0.0
2019-06-04 22:00:00+00:00,1325.23,1344.01,1324.48,1330.27,0.0
2019-06-05 22:00:00+00:00,1330.93,1339.73,1327.19,1335.43,0.0
2019-06-06 22:00:00+00:00,1334.93,1348.18,1330.23,1340.31,0.0
2019-06-09 22:00:00+00:00,1336.02,1337.7,1325.04,1327.85,0.0
2019-06-10 22:00:00+00:00,1327.79,1329.82,1319.84,1326.76,0.0
2019-06-11 22:00:00+00:00,1325.89,1338.33,1325.89,1333.27,0.0
2019-06-12 22:00:00+00:00,1333.84,1343.07,1332.34,1341.79,0.0
2019-06-13 22:00:00+00:00,1342.27,1358.09,1337.77,1341.23,0.0
2019-06-16 22:00:00+00:00,1341.79,1343.46,1332.94,1339.5,0.0
2019-06-17 22:00:00+00:00,1339.12,1354.59,1338.56,1346.47,0.0
2019-06-18 22:00:00+00:00,1346.62,1362.49,1341.28,1360.23,0.0
2019-06-19 22:00:00+00:00,1360.37,1393.89,1357.66,1388.31,0.0
2019-06-20 22:00:00+00:00,1387.22,1411.71,1382.42,1398.89,0.0
2019-06-23 22:00:00+00:00,1400.02,1421.4,1399.76,1419.31,0.0
2019-06-24 22:00:00+00:00,1419.39,1439.04,1411.88,1423.27,0.0
2019-06-25 22:00:00+00:00,1423.41,1424.41,1401.71,1408.87,0.0
2019-06-26 22:00:00+00:00,1409.05,1412.05,1398.56,1409.74,0.0
2019-06-27 22:00:00+00:00,1409.66,1424.62,1405.62,1409.38,0.0
2019-06-30 22:00:00+00:00,1387.12,1398.12,1381.72,1384.06,0.0
2019-07-01 22:00:00+00:00,1383.07,1420.94,1383.07,1418.04,0.0
2019-07-02 22:00:00+00:00,1421.25,1437.57,1412.05,1418.6,0.0
2019-07-03 22:00:00+00:00,1418.7,1421.63,1410.19,1415.26,0.0
2019-07-04 22:00:00+00:00,1415.67,1424.13,1386.71,1398.61,0.0
2019-07-07 22:00:00+00:00,1398.25,1407.57,1391.7,1395.39,0.0
2019-07-08 22:00:00+00:00,1395.51,1400.03,1385.76,1397.26,0.0
2019-07-09 22:00:00+00:00,1397.36,1418.8,1389.87,1418.72,0.0
2019-07-10 22:00:00+00:00,1418.69,1427.09,1400.76,1403.51,0.0
